Id,SalePrice
2735,139682.64486145735
2736,133427.44109969662
2737,116238.08674695811
2738,134520.2656602066
2739,159804.75948652803
2740,134678.99318550562
2741,148699.7609983559
2742,157026.53627269587
2743,136511.10359085625
2744,162933.20922232233
2745,140156.0436126708
2746,136836.5893166061
2747,147413.3740801721
2748,112190.73061966371
2749,118058.01293509257
2750,115780.64487828345
2751,125642.1075816751
2752,217347.25695979514
2753,157307.59588692634
2754,245677.65220429335
2755,137412.1203640744
2756,81819.22383218193
2757,57704.39874839476
2758,77884.09518283761
2759,156268.41941564274
2760,135775.90301448826
2761,147373.14782653665
2762,147152.1165476155
2763,178836.07695885818
2764,138134.29981613735
2765,260551.81919738534
2766,126465.7409771016
2767,75052.91593218224
2768,126883.15887646734
2769,142891.77653048458
2770,137834.40217745304
2771,98909.140876995
2772,97501.87709146815
2773,170659.56431049466
2774,141612.31437592718
2775,114925.5400444116
2776,147046.7436343616
2777,150562.85672905363
2778,97184.39712089238
2779,132998.2103483112
2780,91633.84629091021
2781,72323.70871403029
2782,92162.97042622803
2783,74727.94306949982
2784,108243.30801833786
2785,136306.87916184939
2786,42744.22990122692
2787,123945.85699013295
2788,61880.82485109854
2789,185779.37187627176
2790,77267.94015129186
2791,116891.07563107269
2792,50413.59153332599
2793,154844.68072980762
2794,94925.12573210962
2795,124712.30529534347
2796,108841.67401744479
2797,227585.4162037688
2798,92020.93108619301
2799,104837.66262762704
2800,64873.74801900775
2801,101587.60946564202
2802,120844.3483528975
2803,170769.63521609447
2804,139387.59018995304
2805,92058.3849974457
2806,85632.14877478531
2807,168693.65183470998
2808,156569.07903217443
2809,133883.37367746053
2810,125199.18977315436
2811,173131.23826401716
2812,165666.31305706847
2813,166047.78942498504
2814,163812.6013756485
2815,105409.4679354656
2816,213864.25419171076
2817,141306.22764447491
2818,112246.00600669286
2819,171008.41437873887
2820,133486.60751179815
2821,115047.86367657129
2822,170912.97441298698
2823,296477.8011856333
2824,190228.34071874362
2825,148026.28930034663
2826,133718.6266495646
2827,143345.57671198054
2828,237461.79432298936
2829,183721.3575065061
2830,241865.4409530384
2831,187889.99292500134
2832,236447.81063051074
2833,318264.5223343354
2834,236598.60470151837
2835,229077.5792947596
2836,204550.7466139384
2837,161130.34946472675
2838,137150.06269638392
2839,147491.00407987324
2840,200762.79827346792
2841,204833.01251475772
2842,227938.02853632293
2843,148147.77311708085
2844,165679.57085607352
2845,105436.4280044186
2846,206510.69726815476
2847,212048.67925713485
2848,219386.77178307407
2849,202818.9536886117
2850,270017.4358403401
2851,221095.94863114267
2852,231444.16629324722
2853,232805.8259129441
2854,138988.55974828702
2855,207072.64232615352
2856,210414.77605075546
2857,191759.30611884352
2858,216907.53840284309
2859,102161.06463250493
2860,127074.68723691827
2861,131343.85026083852
2862,194427.9237703432
2863,134309.27341616072
2864,262803.3886902849
2865,140147.900693267
2866,148099.2082507924
2867,85942.11862700256
2868,91210.36251872842
2869,93692.60076084381
2870,127493.88216741092
2871,73526.04091171257
2872,11131.504242221068
2873,77042.57687708859
2874,147733.94968398398
2875,96704.73904228305
2876,154934.96168180526
2877,140852.45691635052
2878,158922.21027072842
2879,131647.97074859054
2880,107169.43686396291
2881,155509.67347053168
2882,179044.57266541864
2883,208291.31041506273
2884,194592.69637162212
2885,183584.70151546277
2886,237468.16246432014
2887,86641.46537283505
2888,144295.03277406772
2889,42495.25635957965
2890,59531.57275006319
2891,152892.56818686164
2892,20957.45992542809
2893,84128.60855392214
2894,31127.97255387396
2895,330789.5069039343
2896,285446.47740854544
2897,218542.1729522877
2898,153598.47363436955
2899,220848.38088935713
2900,162290.38231693162
2901,227482.22551266308
2902,199086.87827812685
2903,309676.2155493947
2904,341827.61655658373
2905,64802.23462854147
2906,199730.96053368333
2907,94773.22146440277
2908,123482.517610238
2909,149208.30831021068
2910,74733.29310968376
2911,72777.61708182488
2912,146537.9726471627
2913,63763.181583275524
2914,66780.9858597982
2915,66143.558740139
2916,67232.11512472178
2917,159535.17601810864
2918,118858.40739524155
2919,215312.4336815997
